% Column 0: Length, mm
% Column 1: Potential, Volts
0.00000000e+000	-5.49973841e+003	
4.00000000e-002	-5.49974996e+003	
8.00000000e-002	-5.49976150e+003	
1.20000000e-001	-5.49977304e+003	
1.60000000e-001	-5.49978459e+003	
2.00000000e-001	-5.49984408e+003	
2.40000000e-001	-5.49998443e+003	
2.80000000e-001	-5.50012477e+003	
3.20000000e-001	-5.50026512e+003	
3.60000000e-001	-5.50037737e+003	
4.00000000e-001	-5.50053750e+003	
4.40000000e-001	-5.50073152e+003	
4.80000000e-001	-5.50092553e+003	
5.20000000e-001	-5.50111954e+003	
5.60000000e-001	-5.50131356e+003	
6.00000000e-001	-5.50156342e+003	
6.40000000e-001	-5.50179195e+003	
6.80000000e-001	-5.50202049e+003	
7.20000000e-001	-5.50230248e+003	
7.60000000e-001	-5.50264306e+003	
8.00000000e-001	-5.50298363e+003	
8.40000000e-001	-5.50334673e+003	
8.80000000e-001	-5.50371668e+003	
9.20000000e-001	-5.50408663e+003	
9.60000000e-001	-5.50445658e+003	
1.00000000e+000	-5.50491320e+003	
1.04000000e+000	-5.50538046e+003	
1.08000000e+000	-5.50584773e+003	
1.12000000e+000	-5.50631499e+003	
1.16000000e+000	-5.50674897e+003	
1.20000000e+000	-5.50717139e+003	
1.24000000e+000	-5.50767647e+003	
1.28000000e+000	-5.50823597e+003	
1.32000000e+000	-5.50878038e+003	
1.36000000e+000	-5.50932478e+003	
1.40000000e+000	-5.50986919e+003	
1.44000000e+000	-5.51049731e+003	
1.48000000e+000	-5.51114949e+003	
1.52000000e+000	-5.51180166e+003	
1.56000000e+000	-5.51245089e+003	
1.60000000e+000	-5.51308862e+003	
1.64000000e+000	-5.51372634e+003	
1.68000000e+000	-5.51436407e+003	
1.72000000e+000	-5.51503271e+003	
1.76000000e+000	-5.51574847e+003	
1.80000000e+000	-5.51646423e+003	
1.84000000e+000	-5.51726221e+003	
1.88000000e+000	-5.51810399e+003	
1.92000000e+000	-5.51894578e+003	
1.96000000e+000	-5.51978756e+003	
2.00000000e+000	-5.52058651e+003	
2.04000000e+000	-5.52141341e+003	
2.08000000e+000	-5.52234457e+003	
2.12000000e+000	-5.52327574e+003	
2.16000000e+000	-5.52418478e+003	
2.20000000e+000	-5.52507231e+003	
2.24000000e+000	-5.52595985e+003	
2.28000000e+000	-5.52684739e+003	
2.32000000e+000	-5.52782364e+003	
2.36000000e+000	-5.52884656e+003	
2.40000000e+000	-5.52990198e+003	
2.44000000e+000	-5.53095740e+003	
2.48000000e+000	-5.53201282e+003	
2.52000000e+000	-5.53306824e+003	
2.56000000e+000	-5.53412366e+003	
2.60000000e+000	-5.53516747e+003	
2.64000000e+000	-5.53631792e+003	
2.68000000e+000	-5.53745526e+003	
2.72000000e+000	-5.53859261e+003	
2.76000000e+000	-5.53972996e+003	
2.80000000e+000	-5.54086731e+003	
2.84000000e+000	-5.54203518e+003	
2.88000000e+000	-5.54328460e+003	
2.92000000e+000	-5.54453402e+003	
2.96000000e+000	-5.54582753e+003	
3.00000000e+000	-5.54714802e+003	
3.04000000e+000	-5.54846851e+003	
3.08000000e+000	-5.54978900e+003	
3.12000000e+000	-5.55110949e+003	
3.16000000e+000	-5.55242998e+003	
3.20000000e+000	-5.55374015e+003	
3.24000000e+000	-5.55514732e+003	
3.28000000e+000	-5.55662361e+003	
3.32000000e+000	-5.55808421e+003	
3.36000000e+000	-5.55954063e+003	
3.40000000e+000	-5.56099706e+003	
3.44000000e+000	-5.56245348e+003	
3.48000000e+000	-5.56390990e+003	
3.52000000e+000	-5.56536633e+003	
3.56000000e+000	-5.56682266e+003	
3.60000000e+000	-5.56827813e+003	
3.64000000e+000	-5.56988516e+003	
3.68000000e+000	-5.57150969e+003	
3.72000000e+000	-5.57312357e+003	
3.76000000e+000	-5.57473476e+003	
3.80000000e+000	-5.57634595e+003	
3.84000000e+000	-5.57798947e+003	
3.88000000e+000	-5.57967339e+003	
3.92000000e+000	-5.58135731e+003	
3.96000000e+000	-5.58305546e+003	
4.00000000e+000	-5.58483645e+003	
4.04000000e+000	-5.58661744e+003	
4.08000000e+000	-5.58839843e+003	
4.12000000e+000	-5.59017942e+003	
4.16000000e+000	-5.59196822e+003	
4.20000000e+000	-5.59382043e+003	
4.24000000e+000	-5.59567661e+003	
4.28000000e+000	-5.59753280e+003	
4.32000000e+000	-5.59938899e+003	
4.36000000e+000	-5.60124517e+003	
4.40000000e+000	-5.60319423e+003	
4.44000000e+000	-5.60517163e+003	
4.48000000e+000	-5.60714904e+003	
4.52000000e+000	-5.60915051e+003	
4.56000000e+000	-5.61116821e+003	
4.60000000e+000	-5.61318591e+003	
4.64000000e+000	-5.61528498e+003	
4.68000000e+000	-5.61739424e+003	
4.72000000e+000	-5.61950350e+003	
4.76000000e+000	-5.62159725e+003	
4.80000000e+000	-5.62368779e+003	
4.84000000e+000	-5.62588005e+003	
4.88000000e+000	-5.62809383e+003	
4.92000000e+000	-5.63030762e+003	
4.96000000e+000	-5.63252140e+003	
5.00000000e+000	-5.63473519e+003	
5.04000000e+000	-5.63699369e+003	
5.08000000e+000	-5.63925218e+003	
5.12000000e+000	-5.64151068e+003	
5.16000000e+000	-5.64376918e+003	
5.20000000e+000	-5.64602767e+003	
5.24000000e+000	-5.64839798e+003	
5.28000000e+000	-5.65082877e+003	
5.32000000e+000	-5.65325957e+003	
5.36000000e+000	-5.65569036e+003	
5.40000000e+000	-5.65812115e+003	
5.44000000e+000	-5.66059016e+003	
5.48000000e+000	-5.66313924e+003	
5.52000000e+000	-5.66568832e+003	
5.56000000e+000	-5.66819765e+003	
5.60000000e+000	-5.67069684e+003	
5.64000000e+000	-5.67327040e+003	
5.68000000e+000	-5.67590733e+003	
5.72000000e+000	-5.67851211e+003	
5.76000000e+000	-5.68110066e+003	
5.80000000e+000	-5.68368922e+003	
5.84000000e+000	-5.68640632e+003	
5.88000000e+000	-5.68914173e+003	
5.92000000e+000	-5.69189710e+003	
5.96000000e+000	-5.69465246e+003	
6.00000000e+000	-5.69740783e+003	
6.04000000e+000	-5.70016980e+003	
6.08000000e+000	-5.70300885e+003	
6.12000000e+000	-5.70590419e+003	
6.16000000e+000	-5.70879952e+003	
6.20000000e+000	-5.71169485e+003	
6.24000000e+000	-5.71459018e+003	
6.28000000e+000	-5.71748551e+003	
6.32000000e+000	-5.72038195e+003	
6.36000000e+000	-5.72339449e+003	
6.40000000e+000	-5.72642672e+003	
6.44000000e+000	-5.72945895e+003	
6.48000000e+000	-5.73249118e+003	
6.52000000e+000	-5.73552341e+003	
6.56000000e+000	-5.73855563e+003	
6.60000000e+000	-5.74164667e+003	
6.64000000e+000	-5.74480893e+003	
6.68000000e+000	-5.74800931e+003	
6.72000000e+000	-5.75121510e+003	
6.76000000e+000	-5.75442088e+003	
6.80000000e+000	-5.75762666e+003	
6.84000000e+000	-5.76083245e+003	
6.88000000e+000	-5.76408241e+003	
6.92000000e+000	-5.76743376e+003	
6.96000000e+000	-5.77078511e+003	
7.00000000e+000	-5.77413647e+003	
7.04000000e+000	-5.77751828e+003	
7.08000000e+000	-5.78090427e+003	
7.12000000e+000	-5.78429026e+003	
7.16000000e+000	-5.78767625e+003	
7.20000000e+000	-5.79113973e+003	
7.24000000e+000	-5.79471346e+003	
7.28000000e+000	-5.79828720e+003	
7.32000000e+000	-5.80186093e+003	
7.36000000e+000	-5.80543449e+003	
7.40000000e+000	-5.80900660e+003	
7.44000000e+000	-5.81262136e+003	
7.48000000e+000	-5.81634422e+003	
7.52000000e+000	-5.82006708e+003	
7.56000000e+000	-5.82378994e+003	
7.60000000e+000	-5.82751281e+003	
7.64000000e+000	-5.83121881e+003	
7.68000000e+000	-5.83492817e+003	
7.72000000e+000	-5.83880124e+003	
7.76000000e+000	-5.84268229e+003	
7.80000000e+000	-5.84656333e+003	
7.84000000e+000	-5.85044438e+003	
7.88000000e+000	-5.85432542e+003	
7.92000000e+000	-5.85820647e+003	
7.96000000e+000	-5.86208751e+003	
8.00000000e+000	-5.86598687e+003	
8.04000000e+000	-5.87009199e+003	
8.08000000e+000	-5.87419712e+003	
8.12000000e+000	-5.87830225e+003	
8.16000000e+000	-5.88240737e+003	
8.20000000e+000	-5.88651071e+003	
8.24000000e+000	-5.89058423e+003	
8.28000000e+000	-5.89468851e+003	
8.32000000e+000	-5.89892176e+003	
8.36000000e+000	-5.90316439e+003	
8.40000000e+000	-5.90740701e+003	
8.44000000e+000	-5.91164963e+003	
8.48000000e+000	-5.91589225e+003	
8.52000000e+000	-5.92027215e+003	
8.56000000e+000	-5.92467883e+003	
8.60000000e+000	-5.92909995e+003	
8.64000000e+000	-5.93352502e+003	
8.68000000e+000	-5.93795010e+003	
8.72000000e+000	-5.94238990e+003	
8.76000000e+000	-5.94692736e+003	
8.80000000e+000	-5.95146482e+003	
8.84000000e+000	-5.95600228e+003	
8.88000000e+000	-5.96062886e+003	
8.92000000e+000	-5.96527430e+003	
8.96000000e+000	-5.96991974e+003	
9.00000000e+000	-5.97458250e+003	
9.04000000e+000	-5.97927106e+003	
9.08000000e+000	-5.98395961e+003	
9.12000000e+000	-5.98874930e+003	
9.16000000e+000	-5.99357676e+003	
9.20000000e+000	-5.99840422e+003	
9.24000000e+000	-6.00323169e+003	
9.28000000e+000	-6.00806063e+003	
9.32000000e+000	-6.01299892e+003	
9.36000000e+000	-6.01799049e+003	
9.40000000e+000	-6.02298207e+003	
9.44000000e+000	-6.02797365e+003	
9.48000000e+000	-6.03296522e+003	
9.52000000e+000	-6.03798215e+003	
9.56000000e+000	-6.04315073e+003	
9.60000000e+000	-6.04833061e+003	
9.64000000e+000	-6.05351048e+003	
9.68000000e+000	-6.05869035e+003	
9.72000000e+000	-6.06387022e+003	
9.76000000e+000	-6.06905009e+003	
9.80000000e+000	-6.07422996e+003	
9.84000000e+000	-6.07945752e+003	
9.88000000e+000	-6.08474159e+003	
9.92000000e+000	-6.09019929e+003	
9.96000000e+000	-6.09565496e+003	
1.00000000e+001	-6.10108570e+003	
1.00400000e+001	-6.10651645e+003	
1.00800000e+001	-6.11194720e+003	
1.01200000e+001	-6.11741073e+003	
1.01600000e+001	-6.12288283e+003	
1.02000000e+001	-6.12850688e+003	
1.02400000e+001	-6.13416885e+003	
1.02800000e+001	-6.13983081e+003	
1.03200000e+001	-6.14549278e+003	
1.03600000e+001	-6.15118925e+003	
1.04000000e+001	-6.15699867e+003	
1.04400000e+001	-6.16280810e+003	
1.04800000e+001	-6.16861752e+003	
1.05200000e+001	-6.17442695e+003	
1.05600000e+001	-6.18030484e+003	
1.06000000e+001	-6.18620129e+003	
1.06400000e+001	-6.19209775e+003	
1.06800000e+001	-6.19801615e+003	
1.07200000e+001	-6.20395308e+003	
1.07600000e+001	-6.20989000e+003	
1.08000000e+001	-6.21595586e+003	
1.08400000e+001	-6.22212066e+003	
1.08800000e+001	-6.22828546e+003	
1.09200000e+001	-6.23445027e+003	
1.09600000e+001	-6.24061651e+003	
1.10000000e+001	-6.24679114e+003	
1.10400000e+001	-6.25302634e+003	
1.10800000e+001	-6.25940386e+003	
1.11200000e+001	-6.26578138e+003	
1.11600000e+001	-6.27214784e+003	
1.12000000e+001	-6.27847264e+003	
1.12400000e+001	-6.28485858e+003	
1.12800000e+001	-6.29134287e+003	
1.13200000e+001	-6.29782716e+003	
1.13600000e+001	-6.30431145e+003	
1.14000000e+001	-6.31080021e+003	
1.14400000e+001	-6.31738888e+003	
1.14800000e+001	-6.32404554e+003	
1.15200000e+001	-6.33085689e+003	
1.15600000e+001	-6.33766825e+003	
1.16000000e+001	-6.34447960e+003	
1.16400000e+001	-6.35127744e+003	
1.16800000e+001	-6.35801587e+003	
1.17200000e+001	-6.36475429e+003	
1.17600000e+001	-6.37149272e+003	
1.18000000e+001	-6.37826506e+003	
1.18400000e+001	-6.38515063e+003	
1.18800000e+001	-6.39205700e+003	
1.19200000e+001	-6.39903255e+003	
1.19600000e+001	-6.40600810e+003	
1.20000000e+001	-6.41303352e+003	
1.20400000e+001	-6.42013840e+003	
1.20800000e+001	-6.42724328e+003	
1.21200000e+001	-6.43445341e+003	
1.21600000e+001	-6.44175884e+003	
1.22000000e+001	-6.44906428e+003	
1.22400000e+001	-6.45636971e+003	
1.22800000e+001	-6.46362475e+003	
1.23200000e+001	-6.47089899e+003	
1.23600000e+001	-6.47842610e+003	
1.24000000e+001	-6.48595320e+003	
1.24400000e+001	-6.49348031e+003	
1.24800000e+001	-6.50100741e+003	
1.25200000e+001	-6.50853452e+003	
1.25600000e+001	-6.51605077e+003	
1.26000000e+001	-6.52354455e+003	
1.26400000e+001	-6.53103833e+003	
1.26800000e+001	-6.53858072e+003	
1.27200000e+001	-6.54631818e+003	
1.27600000e+001	-6.55412863e+003	
1.28000000e+001	-6.56189154e+003	
1.28400000e+001	-6.56963345e+003	
1.28800000e+001	-6.57737536e+003	
1.29200000e+001	-6.58532977e+003	
1.29600000e+001	-6.59335061e+003	
1.30000000e+001	-6.60137144e+003	
1.30400000e+001	-6.60939228e+003	
1.30800000e+001	-6.61741312e+003	
1.31200000e+001	-6.62543396e+003	
1.31600000e+001	-6.63345480e+003	
1.32000000e+001	-6.64147564e+003	
1.32400000e+001	-6.64947446e+003	
1.32800000e+001	-6.65771713e+003	
1.33200000e+001	-6.66597188e+003	
1.33600000e+001	-6.67422662e+003	
1.34000000e+001	-6.68248137e+003	
1.34400000e+001	-6.69073611e+003	
1.34800000e+001	-6.69899086e+003	
1.35200000e+001	-6.70736651e+003	
1.35600000e+001	-6.71581575e+003	
1.36000000e+001	-6.72426500e+003	
1.36400000e+001	-6.73285087e+003	
1.36800000e+001	-6.74145536e+003	
1.37200000e+001	-6.75005985e+003	
1.37600000e+001	-6.75866309e+003	
1.38000000e+001	-6.76725614e+003	
1.38400000e+001	-6.77584918e+003	
1.38800000e+001	-6.78469217e+003	
1.39200000e+001	-6.79354376e+003	
1.39600000e+001	-6.80234966e+003	
1.40000000e+001	-6.81112761e+003	
1.40400000e+001	-6.81990556e+003	
1.40800000e+001	-6.82868352e+003	
1.41200000e+001	-6.83747307e+003	
1.41600000e+001	-6.84654314e+003	
1.42000000e+001	-6.85561321e+003	
1.42400000e+001	-6.86468328e+003	
1.42800000e+001	-6.87375335e+003	
1.43200000e+001	-6.88280674e+003	
1.43600000e+001	-6.89187939e+003	
1.44000000e+001	-6.90102535e+003	
1.44400000e+001	-6.91017131e+003	
1.44800000e+001	-6.91932067e+003	
1.45200000e+001	-6.92864708e+003	
1.45600000e+001	-6.93797349e+003	
1.46000000e+001	-6.94729991e+003	
1.46400000e+001	-6.95664963e+003	
1.46800000e+001	-6.96601216e+003	
1.47200000e+001	-6.97537469e+003	
1.47600000e+001	-6.98486596e+003	
1.48000000e+001	-6.99445151e+003	
1.48400000e+001	-7.00403705e+003	
1.48800000e+001	-7.01362260e+003	
1.49200000e+001	-7.02320184e+003	
1.49600000e+001	-7.03271631e+003	
1.50000000e+001	-7.04243357e+003	
1.50400000e+001	-7.05220882e+003	
1.50800000e+001	-7.06199373e+003	
1.51200000e+001	-7.07177864e+003	
1.51600000e+001	-7.08156355e+003	
1.52000000e+001	-7.09134845e+003	
1.52400000e+001	-7.10113336e+003	
1.52800000e+001	-7.11097647e+003	
1.53200000e+001	-7.12083937e+003	
1.53600000e+001	-7.13085748e+003	
