% Column 0: Length, mm
% Column 1: E.n, V/m
0.00000000e+000	-1.20276219e+004	
4.00000000e-002	-4.76697738e+004	
8.00000000e-002	-8.48023290e+004	
1.20000000e-001	-1.26216830e+005	
1.60000000e-001	-1.74033070e+005	
2.00000000e-001	-2.07745240e+005	
2.40000000e-001	-2.40162672e+005	
2.80000000e-001	-2.72580103e+005	
3.20000000e-001	-3.15333234e+005	
3.60000000e-001	-3.67337281e+005	
4.00000000e-001	-4.19341328e+005	
4.40000000e-001	-4.73407479e+005	
4.80000000e-001	-5.30958210e+005	
5.20000000e-001	-5.92121335e+005	
5.60000000e-001	-6.46754359e+005	
6.00000000e-001	-7.01192313e+005	
6.40000000e-001	-7.56521935e+005	
6.80000000e-001	-8.01739386e+005	
7.20000000e-001	-8.46956837e+005	
7.60000000e-001	-8.88345309e+005	
8.00000000e-001	-9.27512196e+005	
8.40000000e-001	-9.66679083e+005	
8.80000000e-001	-1.00584597e+006	
9.20000000e-001	-1.04501286e+006	
9.60000000e-001	-1.08614413e+006	
1.00000000e+000	-1.12641268e+006	
1.04000000e+000	-1.15821642e+006	
1.08000000e+000	-1.19002016e+006	
1.12000000e+000	-1.22182390e+006	
1.16000000e+000	-1.25365884e+006	
1.20000000e+000	-1.28562095e+006	
1.24000000e+000	-1.31758306e+006	
1.28000000e+000	-1.35967533e+006	
1.32000000e+000	-1.40278520e+006	
1.36000000e+000	-1.44677928e+006	
1.40000000e+000	-1.49077335e+006	
1.44000000e+000	-1.53476743e+006	
1.48000000e+000	-1.57876151e+006	
1.52000000e+000	-1.62275559e+006	
1.56000000e+000	-1.66674967e+006	
1.60000000e+000	-1.71623811e+006	
1.64000000e+000	-1.77261415e+006	
1.68000000e+000	-1.82899020e+006	
1.72000000e+000	-1.88536625e+006	
1.76000000e+000	-1.94174230e+006	
1.80000000e+000	-1.99811834e+006	
1.84000000e+000	-2.05129942e+006	
1.88000000e+000	-2.10123895e+006	
1.92000000e+000	-2.14614190e+006	
1.96000000e+000	-2.18509515e+006	
2.00000000e+000	-2.22404839e+006	
2.04000000e+000	-2.26300164e+006	
2.08000000e+000	-2.30195488e+006	
2.12000000e+000	-2.34090813e+006	
2.16000000e+000	-2.37986137e+006	
2.20000000e+000	-2.41881462e+006	
2.24000000e+000	-2.46514873e+006	
2.28000000e+000	-2.51302872e+006	
2.32000000e+000	-2.56090871e+006	
2.36000000e+000	-2.60878870e+006	
2.40000000e+000	-2.65666870e+006	
2.44000000e+000	-2.70454869e+006	
2.48000000e+000	-2.75781518e+006	
2.52000000e+000	-2.80719654e+006	
2.56000000e+000	-2.85314815e+006	
2.60000000e+000	-2.90347865e+006	
2.64000000e+000	-2.95401599e+006	
2.68000000e+000	-3.00455333e+006	
2.72000000e+000	-3.05509066e+006	
2.76000000e+000	-3.10426441e+006	
2.80000000e+000	-3.15268152e+006	
2.84000000e+000	-3.20109864e+006	
2.88000000e+000	-3.24951575e+006	
2.92000000e+000	-3.29793287e+006	
